# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/yolo11n-pose.pt,Task,pose
# Tracker,deepsort
# Device,cpu

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
167,17.040,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
168,17.143,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
169,17.246,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
170,17.349,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
171,17.452,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
172,17.554,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
173,17.659,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
174,17.760,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
175,17.861,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
176,17.962,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
177,18.072,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
178,18.178,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
179,18.283,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
180,18.378,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
181,18.398,0.0,0.0,0.0,0,0,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,Skipped Frame
182,18.402,0.0,0.0,0.0,0,0,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,Skipped Frame
183,18.488,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
184,18.589,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
185,18.694,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
186,18.800,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
187,18.903,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
188,19.010,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
189,19.107,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
190,19.204,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
191,19.313,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
192,19.415,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
193,19.519,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
194,19.615,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
195,19.714,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
196,19.813,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
197,19.912,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
198,20.019,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
199,20.114,0.0,0.0,0.0,1,1,9.9,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
