# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n-pose.pt,Task,pose
# Tracker,deepsort
# Device,mps

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
184,17.676,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
185,17.772,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
186,17.867,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
187,17.960,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
188,18.058,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
189,18.156,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
190,18.255,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
191,18.352,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
192,18.448,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
193,18.544,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
194,18.636,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
195,18.730,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
196,18.835,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
197,18.936,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
198,19.038,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
199,19.140,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
200,19.243,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
201,19.336,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
202,19.431,0.0,0.0,0.0,1,1,10.4,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
