frame_number,timestamp,left_hand_raised,right_hand_raised,dwell_stay_duration,dwell_is_long_stay,dwell_state,dwell_confidence,dwell_hip_center_x,dwell_hip_center_y,dwell_alert
366,15.256,False,False,13.172,True,STAYING,0.998,775.3,463.4,
367,15.298,False,False,13.214,True,STAYING,0.998,775.3,463.7,
368,15.340,False,False,13.256,True,STAYING,0.998,775.5,463.7,
369,15.381,False,False,13.297,True,STAYING,0.998,775.6,463.7,
370,15.423,False,False,13.339,True,STAYING,0.998,775.7,463.7,
371,15.465,False,False,13.381,True,STAYING,0.997,775.7,463.7,
372,15.506,False,False,13.422,True,STAYING,0.997,775.9,463.9,
373,15.548,False,False,13.464,True,STAYING,0.997,775.9,464.0,
374,15.590,False,False,13.506,True,STAYING,0.997,775.9,464.0,
375,15.632,False,False,13.547,True,STAYING,0.997,776.0,464.1,
376,15.673,False,False,13.589,True,STAYING,0.997,776.0,464.1,
377,15.715,False,False,13.631,True,STAYING,0.997,776.1,464.3,
378,15.757,False,False,13.672,True,STAYING,0.997,776.2,464.1,
379,15.798,False,False,13.714,True,STAYING,0.997,776.3,464.0,
380,15.840,False,False,13.756,True,STAYING,0.997,776.3,464.0,
381,15.882,False,False,13.797,True,STAYING,0.997,776.2,464.0,
382,15.923,False,False,13.839,True,STAYING,0.997,776.2,464.1,
383,15.965,False,False,13.881,True,STAYING,0.997,776.2,464.1,
384,16.007,False,False,13.922,True,STAYING,0.997,776.2,464.1,
385,16.048,False,False,13.964,True,STAYING,0.997,776.3,464.1,
386,16.090,False,False,14.006,True,STAYING,0.997,776.4,464.1,
387,16.132,False,False,14.048,True,STAYING,0.997,776.5,464.1,
388,16.173,False,False,14.089,True,STAYING,0.997,776.5,464.1,
389,16.215,False,False,14.131,True,STAYING,0.997,776.5,464.1,
390,16.257,False,False,14.173,True,STAYING,0.997,776.2,464.1,
391,16.298,False,False,14.214,True,STAYING,0.997,776.1,463.9,
